LMT1_x,LMT1_y,LMT1_z,RMT1_x,RMT1_y,RMT1_z,LMT5_x,LMT5_y,LMT5_z,RMT5_x,RMT5_y,RMT5_z,LHeel_x,LHeel_y,LHeel_z,RHeel_x,RHeel_y,RHeel_z
-51.19988321,-837.9627948,-3.352422622,-253.8240936,-955.8687839,9.637932148,-35.31973831,-809.300612,-111.2933498,-278.0160469,-955.8919112,119.31912,-145.3194275,-655.3363304,-63.5582205,-433.2206322,-853.6806114,43.81565439
-21.87876162,-852.1680183,-3.323728658,-279.4250625,-958.2882309,9.98156566,-7.386419496,-821.7735863,-110.9954601,-303.8045627,-958.0881654,119.6312069,-128.0923905,-676.1284315,-63.07161766,-450.5512371,-843.1688034,45.47797813
7.867042705,-865.8600618,-3.066136983,-304.543548,-960.3863853,10.79773928,20.84258875,-833.5668901,-110.3631428,-329.0390131,-959.2374446,120.4106535,-110.0101366,-697.1181335,-61.9944828,-466.02974,-832.3020613,47.26938385
38.21429696,-878.6289312,-2.654823793,-328.6738251,-961.087304,11.8875097,49.31328041,-844.5459759,-109.6138449,-353.8205937,-959.6521901,121.3492093,-91.01039703,-718.0857812,-60.65055625,-479.6663774,-821.2353353,49.22336005
69.2068123,-890.3360272,-2.235428585,-351.7527984,-960.9464575,13.09293212,78.00122364,-854.6562128,-108.8866028,-378.1073529,-959.4409321,122.2687882,-71.037042,-738.9125336,-59.18024558,-491.7283175,-810.1061451,51.25182989
100.5582536,-901.0392047,-1.666547234,-374.3600188,-959.6342678,14.49612208,106.7382678,-863.9535493,-108.0207238,-401.8105336,-957.4143042,123.3904825,-50.14431052,-759.536554,-57.37273659,-502.6490622,-798.8504286,53.19304918
132.3082512,-910.3683536,-1.154204472,-396.4193867,-956.9162421,15.84386128,135.320102,-872.3630112,-107.3182779,-425.1091429,-953.8920416,124.3985189,-28.36115864,-779.6696815,-55.39094703,-512.7330921,-787.366573,54.87495089
164.2568985,-918.2526611,-0.835966199,-418.0717594,-952.8219875,17.01716597,163.6365404,-879.8436364,-106.9058822,-447.6936568,-948.4256083,125.2746369,-5.725712064,-799.1061101,-53.22804846,-522.3149654,-775.5847645,56.00789929
196.357938,-924.4288762,-0.798135835,-439.4867502,-946.8954118,17.71579325,191.5791608,-886.4112168,-106.8904593,-469.6049237,-940.8456048,125.7573191,17.67845885,-817.7172604,-51.04327013,-532.0545502,-763.2546252,56.50091628
228.3552186,-928.8076255,-1.234036197,-460.1119927,-938.9049154,17.92789422,219.0892898,-892.0120298,-107.4706821,-490.2071096,-931.0793984,125.8685703,41.75756494,-835.3155114,-48.99756588,-542.2958643,-750.3146599,56.29162206
260.1213362,-931.3988236,-1.903592264,-481.0827596,-929.3106277,17.5533361,246.1287162,-896.9047114,-108.4105319,-508.9157451,-918.9437405,125.8508462,66.56479779,-851.6144065,-46.86124367,-552.575042,-736.3212288,55.37876174
290.6242034,-931.7264499,-3.191358935,-500.6708243,-917.3553597,16.45633288,272.1415127,-900.4469071,-109.9447269,-526.5563203,-905.1515085,125.0968241,91.19995535,-866.3566165,-45.3195558,-563.5836927,-721.3129825,53.94688512
320.1326312,-930.1820269,-4.630133611,-520.2360796,-903.9420467,14.97376336,297.2245049,-903.805401,-111.8554685,-541.7627601,-889.4567223,124.2303658,115.8148887,-879.7794501,-43.98063627,-574.2495572,-705.1938934,51.96988187
347.2463876,-926.8059328,-6.567691336,-538.1105122,-888.7606854,13.02254262,320.7810211,-905.1450948,-114.0883377,-555.5175238,-872.5803164,122.8284665,139.3647263,-891.3291206,-43.62284645,-584.4656445,-688.0146385,49.82078623
371.8189041,-921.3185603,-8.523680982,-555.1231462,-872.4313091,10.83554852,342.6507127,-906.0623579,-116.4068137,-567.1284164,-854.7241301,121.0792402,161.5976987,-901.2273195,-43.76541894,-593.2100788,-669.9582772,47.49873494
393.1984436,-914.0483726,-10.45564829,-570.678443,-855.1903467,8.487603759,362.3888866,-905.9927418,-118.6741633,-576.9055249,-836.2616287,119.0333167,181.8874671,-909.4060834,-44.55692469,-599.9166245,-651.2310658,45.09960587
410.636492,-906.3120791,-12.51821232,-583.8060612,-837.0473602,5.828537551,379.1629353,-904.2237755,-120.8349664,-585.2584397,-817.6494317,116.4632985,199.3753834,-915.8881848,-45.90100322,-604.6463113,-632.0999798,42.76463064
424.3005084,-898.4316358,-14.41113042,-594.9129105,-818.4536001,3.059344386,392.9450341,-901.6667166,-122.7085294,-591.8019362,-799.0175025,113.6392906,213.9422437,-920.7956294,-47.3687586,-606.2530151,-612.8814138,40.3867192
434.335774,-890.655612,-16.02556865,-604.1243753,-799.7444379,0.430901722,403.7331795,-899.7074664,-124.2209823,-596.342803,-780.4733375,110.8166543,225.4677689,-924.3736875,-48.77400595,-605.6130927,-593.854959,37.86987703
440.3640156,-883.8823824,-17.68836598,-610.6057959,-780.9161295,-2.407622811,410.428202,-897.543503,-125.5889321,-599.0392032,-762.2852162,107.7594321,233.1604971,-927.2129827,-49.61507402,-602.2394585,-575.2555228,35.36237875
442.8404553,-878.6934962,-19.42184108,-614.4774459,-762.3057546,-5.260034343,413.1878097,-895.9665512,-126.8926622,-599.9189625,-744.4769224,104.6725087,237.0797617,-929.4697849,-49.83610246,-596.7859047,-557.2789411,32.7159769
442.4808735,-875.7764221,-21.14110333,-615.8391825,-744.2951515,-8.009336397,412.9602169,-896.133979,-128.0945175,-598.5406483,-727.1477168,101.6410975,237.6915643,-931.2571521,-49.81527316,-589.0255963,-540.1900261,29.61642603
439.0581681,-875.1468939,-22.7692063,-614.5022658,-726.6917083,-10.85289602,409.0587937,-897.4806226,-129.1865138,-594.9884011,-710.4176939,98.55405852,234.5513254,-932.7264751,-49.25257574,-579.4501107,-523.8210145,26.64237715
433.2286484,-877.2995646,-24.43627489,-610.9555357,-709.9119475,-13.53352354,402.2581967,-901.0372973,-130.2711828,-589.2794878,-694.4402508,95.58476435,228.086748,-933.6553914,-48.52439581,-567.9782971,-508.484699,23.49363329
424.8559729,-882.0045493,-25.90047087,-605.0542508,-693.9475619,-16.26301807,392.383343,-906.0964853,-131.2095368,-581.4846113,-679.4403723,92.59615849,218.3416775,-934.2151841,-47.53575853,-554.9973848,-494.125044,20.57462669
414.0590121,-889.0542495,-27.14376579,-596.8580003,-679.0389313,-18.82245594,379.5955684,-912.4730678,-131.9712631,-571.6289007,-665.452157,89.78633456,205.641494,-934.1423827,-46.25550539,-540.6616029,-480.8138175,17.8079032
400.8471016,-898.8054904,-28.09660933,-586.6257208,-665.3221502,-21.12214156,363.7384976,-919.1511442,-132.6745376,-559.6938455,-652.9125573,87.21040561,190.2418993,-933.5358955,-44.46844525,-525.0303123,-468.7484155,15.70328854
385.2137,-908.8681723,-28.67992773,-574.236812,-653.0444995,-23.15413535,345.651081,-926.0647213,-132.8730431,-545.9283263,-641.5829056,84.9411029,172.8196281,-932.029798,-42.5599818,-508.2097658,-457.9118147,13.68321658
367.1322132,-918.2120577,-28.704472,-559.8135775,-642.4211504,-24.95201343,325.5946757,-931.8443941,-132.7279614,-530.5558786,-631.9921716,82.99121292,153.6784087,-930.0288143,-40.37620947,-490.2441024,-448.6253309,12.44017296
346.8695539,-926.4647258,-28.11697931,-543.5824402,-633.6475774,-26.26075269,303.6391624,-934.9480825,-131.948857,-513.5217147,-624.3532726,81.56355122,132.9806286,-927.6322613,-37.57971386,-471.2274251,-441.0425499,11.98283168
325.2135191,-931.7117439,-27.31026311,-525.4227546,-626.8592516,-27.11346679,280.7633519,-935.735144,-130.9198362,-494.798306,-618.2234976,80.61113908,111.3720365,-924.0959456,-34.75885039,-451.2749237,-435.016321,11.5985354
302.6740119,-933.7467935,-26.55707688,-505.5461027,-622.1319369,-27.62643077,257.46821,-935.2471678,-129.8943793,-474.6848408,-613.9775683,80.06785749,89.11097534,-919.795642,-32.4250457,-430.4886232,-430.7359464,11.35294766
278.973649,-934.1511837,-25.20699909,-484.4723794,-619.5911709,-27.63861583,233.6927241,-932.6971423,-128.4919155,-453.4935449,-612.0382814,80.06244742,65.78776054,-915.1294467,-30.57079523,-409.3508706,-428.4085639,12.47815388
255.4888355,-933.0180391,-25.19167939,-462.0199658,-618.8740438,-27.73787331,209.7788802,-929.7074766,-128.2586686,-431.4016208,-611.373797,80.06977963,42.71012611,-909.6361527,-29.46097665,-387.7070957,-427.5249088,12.88682647
230.9947047,-930.7316595,-24.59082618,-438.9718778,-620.3835632,-27.24248359,185.6476362,-926.9108295,-127.8084897,-408.2675744,-613.3384186,80.57297457,18.46752381,-905.2947681,-29.50064463,-366.7971758,-428.4845671,14.7056775
206.7292061,-928.9897618,-25.39383276,-415.1066093,-623.7006329,-26.75578222,161.1698869,-924.3352949,-128.4848934,-384.4701903,-616.7517189,81.08488373,-5.526645401,-901.2732242,-29.69665731,-346.0574865,-430.8780486,16.21572473
182.0076987,-927.6134827,-26.45358619,-390.8746314,-628.8028705,-26.25905293,136.2180703,-922.629065,-129.4295022,-360.4082818,-621.9502703,81.63725207,-30.03561018,-898.2315087,-30.21116733,-326.2363057,-434.7784065,18.14803726
156.9549455,-926.3496828,-27.07180514,-366.230931,-635.5963721,-25.63503634,110.9397169,-922.4144864,-129.9774129,-336.1906244,-628.8352873,82.3844206,-54.99017144,-896.2345272,-30.63657036,-307.5351962,-440.1434078,20.69536164
131.7033525,-925.3172731,-27.02322886,-341.3805645,-643.9157555,-24.86340272,85.47789377,-923.34163,-129.8980671,-311.8604309,-637.2337471,83.30355271,-80.24234766,-895.2443753,-30.6978133,-289.9832447,-446.965988,23.72350434
106.094113,-925.3632034,-26.7275715,-316.3744034,-653.7565844,-23.78194573,59.52494811,-924.6819872,-129.4795996,-287.3206914,-647.1100236,84.51559473,-105.8346917,-895.1448929,-30.22997639,-273.2384528,-455.4222107,27.17100621
80.03821397,-926.2415192,-26.05956835,-291.2556147,-664.9558853,-22.32384773,33.04440505,-925.7700098,-128.6083215,-262.6548283,-658.3303199,86.09347636,-131.8133908,-895.3856726,-28.71262917,-257.1316321,-465.5198433,31.10327127
53.41411842,-928.5915854,-24.72447606,-266.2098147,-677.5849133,-20.46164637,6.167260095,-927.3804149,-127.1464131,-237.7485967,-670.631182,87.97050062,-158.124261,-895.5471873,-26.7707089,-241.5855661,-477.2519905,34.8558489
26.42973824,-930.3948944,-22.6637089,-240.7885719,-691.1416891,-18.58484384,-20.93004288,-929.3194553,-125.0346846,-212.7989585,-683.9466456,89.95834588,-184.784638,-895.4914114,-24.57427154,-226.6575674,-490.457862,38.96061948
-0.709010465,-930.5412326,-19.99978102,-214.6062852,-704.9639434,-16.99749343,-48.21836538,-930.7807452,-122.3133988,-187.9542039,-698.1395201,91.91020112,-211.8289878,-895.2820913,-22.07916671,-212.2981155,-504.8451434,44.15059049
-28.68857452,-933.6934837,-17.56413217,-188.7585834,-720.3153684,-14.93992608,-76.05961662,-932.5486716,-119.933794,-162.0587274,-712.5604628,93.8867965,-239.0375492,-893.8619524,-19.82801413,-197.9032209,-520.7607138,47.42021173
-56.8254156,-935.9727325,-14.9987517,-162.1006639,-735.855243,-13.32245761,-103.8180941,-934.0885807,-117.53224,-135.6645949,-727.4991338,95.52992046,-266.2816761,-891.7519357,-18.0848894,-183.4939588,-537.8698901,50.98967776
-84.64332394,-938.0135279,-12.37551083,-134.1699402,-750.7889749,-12.34691932,-131.3718748,-936.7541759,-115.0389837,-108.9508553,-742.6809363,96.80778249,-292.8062001,-888.1353731,-16.77633269,-169.2284644,-555.9131684,55.38703473
-112.9535166,-940.6617901,-10.0146991,-106.2030668,-766.6154165,-11.31363545,-159.0440974,-939.1071627,-112.9620066,-81.36179179,-757.5597754,97.85346855,-319.2329055,-883.6517876,-16.27492589,-154.5442807,-575.1321896,57.90451538
-141.058705,-943.5536223,-7.967638551,-77.41945388,-782.408882,-10.4914681,-186.4519419,-941.4693774,-111.214674,-52.98957553,-772.1386438,98.66171263,-344.7776765,-878.1825527,-16.32430402,-139.1519468,-595.2239773,59.8261053
-169.2894026,-946.8374057,-6.099124048,-48.21298614,-798.0107623,-10.02337811,-213.8609496,-944.1693473,-109.6895097,-24.28591277,-786.3562155,99.1049718,-369.3345568,-871.3132857,-16.95375963,-123.1351483,-616.0151108,61.12312044
-196.8540441,-950.1872394,-4.851361063,-18.34158258,-813.442198,-9.701262862,-240.603186,-946.5206044,-108.7623837,5.031606931,-800.0031861,99.32619251,-392.3345268,-863.8169053,-18.05777649,-106.2052972,-637.414452,61.60948272
-224.3651994,-953.4382431,-3.643326889,11.96772217,-828.203279,-9.769486863,-267.4121566,-949.0570596,-107.7920611,34.43355543,-812.9681402,99.22931477,-413.8416466,-855.0371539,-19.534891,-88.50725992,-659.0365668,61.47899033
-251.4365705,-956.6489676,-3.062146847,42.75360976,-842.4474092,-10.02383096,-293.5589696,-950.5245896,-107.5367319,64.08431509,-825.1606,98.89746796,-433.6063251,-845.6008654,-21.13457217,-69.86470324,-680.843875,60.69751356
-277.7246279,-959.1457468,-2.732885263,74.01398646,-855.8904878,-10.41061465,-319.0769818,-951.5137251,-107.4334613,93.8741325,-836.5354915,98.43133246,-451.4379943,-835.6563344,-22.92009285,-50.32026433,-702.7023873,59.34071
-303.4763653,-960.9667471,-2.658282166,105.5920532,-868.2635452,-11.03183649,-344.2838473,-951.8961871,-107.420795,123.4777992,-847.091642,97.81812008,-467.3648026,-824.9761435,-24.92306045,-30.01521199,-724.4018328,57.59636087
-328.615302,-961.8282244,-3.122522581,137.4427131,-879.605543,-11.76893683,-368.8928198,-951.2491625,-107.9453136,152.9383911,-856.8291678,97.12190396,-481.4845675,-813.9692031,-26.97106435,-8.851192605,-745.8743996,55.35977288
-352.8233345,-961.5587783,-3.615501336,169.5570857,-889.5882525,-12.57937519,-393.1725528,-949.8085233,-108.3074194,182.1951535,-865.7329365,96.45052455,-493.9594379,-802.5734372,-29.25906374,13.15051858,-766.943012,52.90342517
-376.592669,-960.1635051,-4.34247321,201.7950458,-898.1078562,-13.27872584,-416.9441462,-946.9722098,-108.8430258,211.0798963,-873.7710317,95.98693596,-504.970333,-790.9625417,-31.37196167,35.9511891,-787.3827501,50.17920055
-400.1193565,-957.9794884,-5.500331061,234.2153669,-904.9639502,-13.78183602,-439.6093003,-942.2206676,-109.9851498,239.7334307,-880.8924499,95.78513166,-514.8778355,-779.3600421,-33.23119565,59.54771257,-807.2708867,47.36519466
-422.9285173,-953.9764106,-6.220730064,266.3424527,-909.8031478,-13.91460075,-462.148315,-936.418804,-110.52079,267.7240803,-887.0334246,96.07283733,-523.8828597,-767.3919692,-35.05065593,83.80240737,-825.7946786,44.55180447
-445.4222277,-948.5316633,-6.795297001,297.9213368,-912.2745571,-13.6495463,-483.5590422,-928.7336683,-111.0884102,295.0029813,-892.0309874,96.80593519,-532.6140309,-755.2692886,-36.4159328,108.4126065,-842.9931512,41.93501042
-467.0538226,-941.2522957,-7.012344574,328.2970147,-911.7765372,-13.07020428,-503.4453506,-919.1495882,-111.5067999,321.2192516,-896.140976,97.89941056,-541.8064187,-742.9092289,-37.05674345,132.9277952,-858.6472973,39.75708134
-487.0958817,-931.5181521,-6.285817247,355.9768806,-910.3396135,-12.23848435,-522.0510399,-908.601439,-111.0419127,345.9214548,-897.4640175,98.90892793,-552.041911,-730.0275905,-38.34374892,156.4830759,-872.1407647,38.0486592
-506.5049752,-920.8061251,-5.712793876,381.9154414,-905.0872051,-11.05218748,-538.5802498,-895.7255983,-110.890107,369.2919209,-899.4484698,100.3562428,-561.8788613,-716.448104,-37.44344742,179.4421248,-884.1502538,37.46268636
-525.0990376,-908.7406093,-4.72903158,404.2377419,-898.437441,-9.498328596,-553.7135148,-881.5566569,-110.4331562,390.1933346,-899.3625108,101.9939283,-571.1366344,-701.9958822,-36.01557836,200.337358,-893.994851,37.56673094
-542.9148453,-895.2687354,-2.717585853,422.2089982,-891.2481156,-8.271110738,-567.1065149,-866.8676525,-109.1446604,408.4288745,-898.3505135,102.9151923,-579.746631,-686.8377964,-34.88131002,218.5458377,-902.2190586,38.3640147
-558.9913202,-880.3634729,0.337849028,435.9658794,-884.4469473,-7.609422218,-578.8475887,-851.8018011,-107.0090438,423.3904188,-896.8563762,103.3327663,-587.0455581,-670.937722,-34.16688534,233.5610911,-908.8246914,39.71159205
-572.9362023,-864.2111653,3.613641177,445.7770415,-878.8155441,-6.825202239,-588.3340178,-835.8515669,-104.435483,434.7508579,-894.7544995,103.8250417,-592.9445041,-654.2415481,-33.27211919,245.1470294,-913.7962637,41.22294325
-584.9977003,-847.6572642,6.152528913,452.0015881,-873.2604807,-5.226268886,-594.9634143,-818.4630799,-102.3697523,442.5931085,-893.9072463,104.7843269,-597.3271869,-637.066012,-30.46976251,253.2719628,-917.7223567,42.98373598
-593.8352172,-829.9557358,9.944722618,454.5667133,-871.0946622,-4.003814043,-600.1705502,-801.5870712,-99.04984817,446.1228634,-893.1254629,105.7951387,-599.0593388,-619.4827206,-28.92794824,257.147443,-920.6020018,44.48253397
-600.4905914,-812.07436,13.68779808,454.657144,-870.6897417,-2.456652494,-603.2512685,-784.7222498,-95.71677121,446.5750056,-894.145831,107.0980699,-598.3654649,-601.9771761,-27.45699026,257.8002673,-923.0112175,45.71621418
-604.8601493,-794.1587784,17.7038071,450.9315508,-872.1797985,-0.906990389,-604.6801969,-768.1148539,-92.05325966,443.0049299,-896.0125507,108.572049,-594.8373393,-584.7878112,-25.91180866,254.3389666,-925.4207468,47.15885887
-607.0472401,-774.9770925,21.85473545,443.904889,-876.1989451,1.200310831,-604.0754866,-750.4233179,-88.2053069,435.197853,-899.8440588,110.6607493,-588.2725904,-566.7418508,-24.23840074,246.6400711,-927.8293387,48.25838866
-606.682466,-757.9749568,25.34556259,434.9680803,-882.1178027,3.362129722,-601.5414738,-734.8078214,-84.93177175,424.7469548,-904.8658274,112.8817587,-579.9397806,-551.0901045,-22.79509906,236.3060781,-929.6813998,48.80644314
-604.1092422,-741.7016236,28.4058662,423.4445852,-889.0565623,5.483082811,-597.1015287,-719.5398019,-81.98050044,411.5591507,-910.7670563,115.0434387,-569.8618211,-536.2008901,-20.95422067,223.2237578,-931.4704374,49.20797611
-599.6706353,-726.2218867,31.13018247,409.7389012,-898.6027917,7.334728248,-590.6726734,-705.117699,-79.31708492,395.4806983,-917.2063072,117.1847531,-558.2170618,-522.3123211,-19.25463768,207.4617278,-932.3792473,48.95480967
-593.1033033,-711.7462459,33.12870943,393.8241634,-908.749267,8.664008323,-582.2577666,-691.3105046,-77.28044738,377.3023668,-923.9278638,118.7234021,-545.1865612,-509.3029463,-17.4638242,189.7154609,-932.4302434,48.21305791
-584.3737075,-698.4872496,34.46183451,375.8692166,-918.5927016,9.212055744,-571.8505477,-678.405009,-75.83744557,357.3978018,-930.0654535,119.4265846,-530.9870357,-497.3107853,-15.71587123,170.4432743,-931.9815758,46.83571841
-573.632067,-686.5919977,35.16244809,356.0641845,-927.5484622,9.154135768,-559.4472901,-666.665917,-74.9227634,335.9581292,-934.3930058,119.4158951,-515.7187541,-486.4625947,-14.13528799,149.8646008,-930.5809287,44.71409901
-560.7347546,-676.3057412,35.23309918,334.872926,-933.5516008,8.309450237,-545.1313859,-656.209499,-74.70978639,313.4950389,-936.657468,118.5606953,-499.3291722,-476.8946049,-12.75203236,128.3592487,-928.3779882,41.80242149
-545.9188628,-667.719862,34.56513708,312.4436205,-936.8834126,6.46995807,-529.103699,-647.3587132,-75.09242054,290.2364832,-937.0226076,116.5639386,-481.9618648,-468.7900125,-12.16112217,105.9287278,-925.3468721,38.27491228
-529.8562507,-660.8029376,33.21006379,288.5400894,-938.5851144,4.154639945,-511.550467,-640.3827299,-76.21206997,265.9834825,-934.5156497,114.1141864,-463.9475465,-462.2458312,-12.33164416,82.24514685,-921.3490853,34.75147112
-511.7887622,-655.8604624,31.45410562,264.592682,-937.5587103,2.068051689,-492.5102647,-635.0089086,-77.71836495,241.5927753,-931.2415812,111.8318872,-445.0937791,-457.2453062,-12.6500546,58.4438148,-916.605272,31.37342193
-492.3319264,-652.780679,29.34042012,240.4305074,-935.1516359,0.410774955,-472.1890782,-631.4305458,-79.57872537,217.0241938,-927.572992,110.0065724,-425.8871982,-453.7874374,-13.39652512,34.40304683,-911.6601385,28.5969897
-471.9287838,-651.4984166,27.14405512,216.1604102,-932.3092845,-0.728033271,-450.9438524,-629.7599613,-81.54482463,192.4407959,-924.3921232,108.7831641,-406.6152019,-451.8798662,-14.61376669,10.25176101,-906.9654106,26.74303285
-450.4056956,-652.2148226,24.84362286,191.7687745,-930.3481836,-0.707782627,-428.6728779,-630.1113823,-83.61035226,167.5255781,-921.7329993,108.6401784,-387.5301733,-451.7292946,-16.05131749,-14.06792845,-903.1727424,25.44878222
-428.5005797,-654.5099977,22.49413276,167.2384743,-927.8278141,-0.854513015,-405.9253048,-632.1040834,-85.73648141,142.7799954,-920.7776764,108.536212,-369.1216024,-452.8365727,-18.02575762,-38.63515476,-900.989608,25.30610104
-405.9369978,-658.5456958,20.10059652,142.3946434,-928.3210734,-0.668080822,-382.7915143,-635.8585394,-87.94800516,117.9200698,-920.9460308,108.7103269,-350.726949,-455.6447682,-20.26266101,-63.15972,-898.7810979,25.30848636
-383.0609153,-664.3020893,17.49239696,117.1641721,-928.1357489,-0.083183362,-359.4342625,-641.2373079,-90.37254357,92.28294351,-920.7890164,109.1937751,-333.7631074,-459.9361345,-22.95881722,-88.50741869,-898.921456,25.14998047
-360.0380451,-671.7981511,14.6483148,91.40559715,-928.5731829,-0.070633063,-336.0859488,-648.2582192,-93.04244064,66.31055855,-921.2280221,109.1802928,-317.6668943,-465.9009737,-26.03341015,-114.353903,-899.6127212,24.77873365
-336.8220499,-680.7176528,11.54049229,65.14237105,-929.1941398,-1.060751909,-313.0593963,-656.699324,-96.08431324,40.02590656,-923.1741603,108.2400599,-302.1945703,-473.511354,-29.72488206,-140.5561527,-900.1201777,24.05578814
-313.3346873,-690.7695546,8.174629004,38.43777995,-928.622918,-2.83594546,-290.3235421,-666.2752228,-99.50674185,13.03783179,-924.9432227,106.5200356,-287.6762664,-482.450207,-34.05977071,-167.4201763,-900.577753,22.39729708
-289.5506406,-702.1977309,4.757389788,11.09029187,-929.6549704,-4.689264064,-267.4789329,-676.9229979,-102.9398679,-14.30065119,-926.7185388,104.6868103,-273.3934877,-493.0156108,-37.93883005,-194.5517169,-900.4552668,20.73704381
-265.6340809,-714.7892347,1.409546339,-16.87688019,-931.573309,-6.647930453,-244.6573782,-688.6834829,-106.3117412,-42.04433639,-928.5649744,102.7760284,-259.5378786,-505.1614425,-41.67014223,-222.025472,-899.3627467,19.19506889
-240.6723291,-727.5847409,-1.375969324,-44.548002,-932.0115755,-8.794488975,-221.9104511,-701.3899627,-109.4811316,-69.63449889,-930.4920555,100.681031,-246.4936527,-518.3583771,-46.42779794,-249.3528133,-898.1597555,17.69767068
-215.7804985,-741.4175501,-3.983162157,-72.62289281,-933.8353243,-10.53927506,-198.5477341,-714.8834454,-112.2601509,-97.20190485,-932.5299456,99.05355266,-233.2370438,-533.1186175,-50.30341739,-276.5676017,-895.9095757,17.08326679
-190.6597942,-755.9335677,-6.154881004,-101.0202492,-935.8794444,-12.1690783,-174.8224425,-729.0684876,-114.558343,-124.6086759,-934.9345332,97.64677259,-220.1500959,-549.2744781,-53.72379971,-303.5870506,-892.5601473,17.61534758
-164.2196001,-770.206674,-7.577884756,-128.7155467,-938.0930449,-13.25126668,-150.5849695,-743.4835424,-116.3246881,-151.6996388,-937.9168345,96.69007325,-206.9363167,-566.3240421,-57.00620382,-329.4286367,-887.9212087,18.32930733
-137.6115266,-784.8612492,-8.664453402,-156.4758688,-940.7701903,-13.9691429,-125.6950304,-758.1355204,-117.6078544,-178.6603081,-941.1610107,96.13358313,-193.3739969,-584.5292827,-59.63125841,-354.4526562,-881.9588552,19.81673624
-110.6641792,-799.682904,-9.389911489,-184.0524314,-943.6218758,-14.31835469,-100.1595245,-772.7875713,-118.442204,-205.316298,-944.4648291,95.99860727,-179.3217227,-603.7248087,-61.59446851,-378.338238,-874.8850702,22.08288974
-83.27316871,-814.444077,-9.714137471,-211.3159348,-946.5951885,-14.31666062,-74.08644897,-787.2080801,-118.7807418,-231.8126412,-947.9433916,96.08955133,-164.6944712,-623.687662,-62.84888221,-400.7064817,-866.6319955,24.75314314
-55.43828942,-829.0146709,-9.774407958,-238.132089,-949.5356344,-14.04373566,-47.47152224,-801.1737148,-118.8092031,-258.0677641,-951.4438411,96.48228351,-149.3306912,-644.2205437,-63.34938023,-421.3292743,-857.4041694,27.6952076
-27.08504204,-843.2967694,-9.736505976,-264.3591207,-952.2310901,-13.49675181,-20.28296025,-814.4932634,-118.5919755,-283.7965128,-954.435237,97.11015244,-133.071019,-665.149009,-63.33804186,-440.118767,-847.6632734,30.84496032
1.751523789,-857.1438692,-9.458052327,-289.9548322,-954.5170248,-12.55994358,7.355544833,-827.0531366,-118.0290198,-309.0895505,-956.8538491,98.09784496,-115.9146614,-686.329454,-62.52393295,-457.0146864,-837.4683817,34.14117817
31.14492667,-870.0583134,-8.898962485,-314.5728918,-955.6368742,-11.49528189,35.24808381,-838.7557283,-117.1944889,-334.1879823,-959.0361675,99.0516172,-97.99995912,-707.5696567,-61.38232613,-472.0701161,-826.9534849,37.63346802
60.87771467,-881.9497341,-8.009509138,-338.6444567,-955.6408766,-10.28848648,63.1133608,-849.6900153,-116.0764393,-359.0290742,-960.0387459,100.081043,-79.64526172,-729.0246113,-60.04479979,-486.2870534,-816.6054387,41.29427812
91.74969435,-893.4798867,-7.703147704,-361.100172,-955.7817898,-8.394805043,91.93510114,-859.0737081,-115.1401244,-382.3525743,-960.0464854,101.8184866,-58.95457425,-749.69593,-57.26835613,-496.9997585,-805.7756553,44.58568775
122.7286413,-903.2586077,-6.847321713,-383.2884815,-954.2222952,-6.740155603,120.172904,-867.7982051,-113.9025434,-405.9370433,-958.9800386,103.171283,-38.07761964,-770.2182465,-54.61261443,-507.4501621,-794.9903246,48.2080271
153.9007511,-911.5507948,-5.965080748,-404.7041308,-951.2839489,-4.974802154,148.0693249,-875.5409903,-112.7155158,-428.8354492,-956.32327,104.6079823,-16.42604529,-790.1404012,-51.67098174,-517.1927337,-784.2043891,51.77372293
185.4548792,-918.4118912,-5.425270341,-425.4679506,-947.0528933,-3.510853997,175.6580555,-882.3524435,-111.8650938,-450.7599868,-951.9225364,105.817614,6.357041108,-809.1385428,-48.18095756,-526.2056402,-773.1998296,54.91096291
216.7868509,-923.5359166,-5.116268607,-445.9117801,-941.2445134,-2.42164841,202.5053049,-888.3754865,-111.358445,-471.9164946,-945.7053685,106.7570719,29.74915937,-827.0357939,-44.49005784,-535.1514726,-761.7889091,57.75861049
247.5810483,-926.7806876,-5.04810383,-465.9042833,-933.5518728,-1.610343003,228.525542,-893.5942608,-111.1874689,-491.8305109,-937.4475493,107.5956024,53.51387522,-843.6336652,-40.76361323,-544.6119202,-749.7896356,60.30026792
277.5151494,-927.6551218,-5.125995161,-485.4603436,-923.9403664,-1.248348314,253.6067897,-898.0380002,-111.2424604,-510.2555722,-927.1563386,108.2808818,77.42696494,-858.7679519,-37.09853492,-554.6823478,-736.9918158,62.46127948
306.030712,-927.3468696,-5.515707921,-504.6008531,-912.561569,-1.212489962,277.5307421,-901.6850425,-111.6325803,-527.2429649,-915.0929665,108.7769241,101.017342,-872.3408038,-33.76948605,-565.1303349,-723.218334,64.22871909
332.5815264,-924.6423043,-6.005815455,-522.937536,-899.5261641,-1.393096495,300.1675318,-904.3578356,-112.1408549,-542.6011602,-901.3891347,109.1713307,123.8124581,-884.266329,-31.05424089,-575.6819484,-708.4081528,65.59934605
